,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,condition,road_name,bridge_length,road_id,road_id_sliced
569,N1,242.527,LRP246a,22.3555,91.8530833,BS,Bridge,bridge,bridge,70.99999999999795,1000569,A,Unknown,3.0,N1LRP246a,N1LRP246
570,N1,242.541,LRP246b,22.3553889,91.8530556,BE,Bridge,link,link,14.000000000010004,1000570,,Unknown,,N1LRP246b,N1LRP246
571,N1,243.456,LRP247,22.3473886,91.8519444,,KmPost,link,link,914.999999999992,1000571,,Unknown,,N1LRP247,N1LRP247
572,N1,244.005,LRP247a,22.3427219,91.8531389,BS,Bridge,bridge,bridge,549.0000000000066,1000572,C,Unknown,116.5,N1LRP247a,N1LRP247
573,N1,244.049,LRP247b,22.3423608,91.8530833,BE,Bridge,link,link,44.00000000001114,1000573,,Unknown,,N1LRP247b,N1LRP247
574,N1,244.456,LRP248,22.3387497,91.8534722,,KmPost,link,link,406.99999999998226,1000574,,Unknown,,N1LRP248,N1LRP248
575,N1,244.508,LRP248a,22.338362487628867,91.853695585567,BS,Bridge,bridge,bridge,52.00000000002092,1000575,B,Unknown,3.0,N1LRP248a,N1LRP248
576,N1,244.553,LRP248b,22.3380274,91.8538889,BE,Bridge,link,link,44.999999999987494,1000576,,Unknown,,N1LRP248b,N1LRP248
577,N1,244.633,LRP248c,22.3373886,91.8542778,BS,Bridge,bridge,bridge,80.0000000000125,1000577,B,Unknown,3.0,N1LRP248c,N1LRP248
578,N1,244.68,LRP248d,22.3370274,91.8545278,BE,Bridge,link,link,46.999999999997044,1000578,,Unknown,,N1LRP248d,N1LRP248
579,N1,245.456,LRP249,22.3314716,91.8515556,,KmPost,link,link,775.999999999982,1000579,,Unknown,,N1LRP249,N1LRP249
580,N1,245.665,LRP249a,22.3297493,91.8521111,,Bridge,bridge,bridge,209.00000000000318,1000580,B,Unknown,3.1,N1LRP249a,N1LRP249
581,N1,246.456,LRP250,22.3228327,91.8535556,,KmPost,link,link,790.9999999999968,1000581,,Unknown,,N1LRP250,N1LRP250
582,N1,246.634,LRP250a,22.3212771,91.8536111,BS,Bridge,bridge,bridge,177.99999999999727,1000582,A,Unknown,3.0,N1LRP250a,N1LRP250
583,N1,247.336,LRP250b,22.3153611,91.8553056,BE,Bridge,link,link,702.0000000000266,1000583,,Unknown,,N1LRP250b,N1LRP250
584,N1,247.352,LRP250c,22.3152222,91.8553333,,Bridge,bridge,bridge,15.999999999991132,1000584,A,Unknown,3.0,N1LRP250c,N1LRP250
585,N1,247.397,LRP251,22.3148889,91.8553889,,KmPost,link,link,44.999999999987494,1000585,,Unknown,,N1LRP251,N1LRP251
586,N1,247.893,LRP251a,22.3108333,91.8570278,,"SideRoad,Right / SideRoad,Right",link,link,496.0000000000093,1000586,,Unknown,,N1LRP251a,N1LRP251
587,N1,247.923,LRP251b,22.3106111,91.8570833,,"SideRoad,Left",link,link,30.000000000001137,1000587,,Unknown,,N1LRP251b,N1LRP251
588,N1,248.25,LRP251c,22.30825,91.8589722,,Culvert,bridge,bridge,326.9999999999982,1000588,A,Unknown,3.0,N1LRP251c,N1LRP251
589,N1,248.397,LRP252,22.3071944,91.8598611,,KmPost,link,link,146.99999999999136,1000589,,Unknown,,N1LRP252,N1LRP252
590,N1,248.797,LRP252a,22.3043056,91.8621667,,Culvert,bridge,bridge,400.0000000000057,1000590,A,Unknown,3.0,N1LRP252a,N1LRP252
591,N1,249.106,LRP252b,22.3021667,91.8639444,,Culvert,bridge,bridge,308.9999999999975,1000591,A,Unknown,3.0,N1LRP252b,N1LRP252
592,N1,249.399,LRP253,22.2998886,91.8655833,,KmPost,link,link,293.00000000000637,1000592,,Unknown,,N1LRP253,N1LRP253
593,N1,249.967,LRP253a,22.2950274,91.8671938,,Culvert,bridge,bridge,568.000000000012,1000593,A,Unknown,5.3,N1LRP253a,N1LRP253
594,N1,250.394,LRP254,22.2919441,91.8693327,,KmPost,link,link,426.9999999999925,1000594,,Unknown,,N1LRP254,N1LRP254
595,N1,250.445,LRP254a,22.2916663,91.8696382,,"SideRoad,Right",link,link,50.99999999998772,1000595,,Unknown,,N1LRP254a,N1LRP254
596,N1,250.615,LRP254b,22.2916108,91.8711382,,Culvert,bridge,bridge,170.00000000001592,1000596,,Unknown,,N1LRP254b,N1LRP254
597,N1,251.062,LRP254c,22.293583,91.8748604,,Culvert,bridge,bridge,447.00000000000273,1000597,,Unknown,,N1LRP254c,N1LRP254
598,N1,251.324,LRP254d,22.2946386,91.8770827,,Bridge,bridge,bridge,262.00000000000045,1000598,,Unknown,,N1LRP254d,N1LRP254
599,N1,251.391,LRP255,22.2949163,91.877666,,KmPost,link,link,66.99999999997885,1000599,,Unknown,,N1LRP255,N1LRP255
600,N1,251.445,LRP255a,22.2951108,91.8781104,,Bridge,bridge,bridge,54.000000000002046,1000600,A,Unknown,3.0,N1LRP255a,N1LRP255
601,N1,251.708,LRP255b,22.2983886,91.885583,,Culvert,bridge,bridge,263.00000000000523,1000601,A,Unknown,3.0,N1LRP255b,N1LRP255
602,N1,252.397,LRP256,22.2985552,91.886333,,KmPost,link,link,688.999999999993,1000602,,Unknown,,N1LRP256,N1LRP256
603,N1,252.956,LRP256a,22.3,91.8915552,,"SideRoad,Right",link,link,558.9999999999975,1000603,,Unknown,,N1LRP256a,N1LRP256
604,N1,253.397,LRP257,22.3005833,91.892833,,KmPost,link,link,441.0000000000025,1000604,,Unknown,,N1LRP257,N1LRP257
605,N1,253.57,LRP257a,22.3015833,91.897333,,Culvert,bridge,bridge,173.00000000000182,1000605,C,Unknown,50.8,N1LRP257a,N1LRP257
606,N1,254.024,LRP258,22.3027222,91.9015556,,KmPost,link,link,454.00000000000773,1000606,,Unknown,,N1LRP258,N1LRP258
607,N1,254.127,LRP258a,22.3029722,91.9025,,Culvert,bridge,bridge,103.00000000000864,1000607,,Unknown,,N1LRP258a,N1LRP258
608,N1,254.999,LRP259,22.3053611,91.9106389,,KmPost,link,link,871.9999999999857,1000608,,Unknown,,N1LRP259,N1LRP259
609,N1,255.302,LRP259a,22.3070556,91.9128056,,Culvert,bridge,bridge,302.99999999999727,1000609,,Unknown,,N1LRP259a,N1LRP259
610,N1,255.726,LRP259b,22.3096944,91.91575,,CrossRoad,link,link,424.0000000000066,1000610,,Unknown,,N1LRP259b,N1LRP259
611,N1,255.999,LRP260,22.3114167,91.9176382,,KmPost,link,link,272.99999999999613,1000611,,Unknown,,N1LRP260,N1LRP260
612,N1,256.167,LRP260a,22.3124722,91.9188327,,Culvert,bridge,bridge,167.99999999997794,1000612,A,Unknown,12.4,N1LRP260a,N1LRP260
613,N1,256.688,LRP260b,22.3156389,91.9224993,,Culvert,bridge,bridge,521.000000000015,1000613,A,Unknown,12.4,N1LRP260b,N1LRP260
614,N1,256.809,LRP260c,22.3158889,91.9235827,,"SideRoad,Left",link,link,121.00000000003774,1000614,,Unknown,,N1LRP260c,N1LRP260
615,N1,256.999,LRP261,22.3155556,91.9253882,,KmPost,link,link,189.99999999999773,1000615,,Unknown,,N1LRP261,N1LRP261
616,N1,257.749,LRP261a,22.3137778,91.9322216,,Culvert,bridge,bridge,750.0,1000616,C,Unknown,60.5,N1LRP261a,N1LRP261
617,N1,257.999,LRP262,22.31375,91.9345274,,KmPost,link,link,250.0,1000617,,Unknown,,N1LRP262,N1LRP262
618,N1,258.999,LRP263,22.3136389,91.9438886,,KmPost,link,link,1000.0,1000618,,Unknown,,N1LRP263,N1LRP263
619,N1,259.617,LRP263a,22.3098611,91.9477219,,Culvert,bridge,bridge,617.999999999995,1000619,A,Unknown,3.0,N1LRP263a,N1LRP263
620,N1,260.01,LRP264,22.3067222,91.9491941,,KmPost,link,link,392.99999999997226,1000620,,Unknown,,N1LRP264,N1LRP264
621,N1,261.01,LRP265,22.3025,91.9553889,,KmPost,link,link,1000.0,1000621,,Unknown,,N1LRP265,N1LRP265
622,N1,261.936,LRP265a,22.3010278,91.9641667,BS,Bridge,bridge,bridge,925.9999999999877,1000622,A,Unknown,9.2,N1LRP265a,N1LRP265
623,N1,261.988,LRP265b,22.3009444,91.9646667,BE,Bridge,link,link,52.00000000002092,1000623,,Unknown,,N1LRP265b,N1LRP265
624,N1,262.01,LRP266,22.3009167,91.9648889,,KmPost,link,link,21.99999999999136,1000624,,Unknown,,N1LRP266,N1LRP266
625,N1,263.01,LRP267,22.2979441,91.973916,,KmPost,link,link,1000.0,1000625,,Unknown,,N1LRP267,N1LRP267
626,N1,263.578,LRP267a,22.2956941,91.9787493,,Culvert,bridge,bridge,567.9999999999836,1000626,A,Unknown,9.4,N1LRP267a,N1LRP267
627,N1,263.744,LRP267b,22.295333,91.9803049,,"SideRoad,Left",link,link,166.00000000005366,1000627,,Unknown,,N1LRP267b,N1LRP267
628,N1,264.01,LRP268,22.2934997,91.9816382,,KmPost,link,link,265.9999999999627,1000628,,Unknown,,N1LRP268,N1LRP268
629,N1,264.07,LRP268a,22.2933608,91.9821104,,"SideRoad,Left",link,link,60.000000000002274,1000629,,Unknown,,N1LRP268a,N1LRP268
630,N1,264.216,LRP268b,22.292083,91.9822493,,Culvert,bridge,bridge,146.000000000015,1000630,A,Unknown,14.0,N1LRP268b,N1LRP268
631,N1,264.237,LRP268c,22.291833,91.9823327,,"SideRoad,Right",link,link,21.000000000015007,1000631,,Unknown,,N1LRP268c,N1LRP268
632,N1,265.01,LRP269,22.2878052,91.9883886,,KmPost,link,link,772.9999999999677,1000632,,Unknown,,N1LRP269,N1LRP269
633,N1,265.313,LRP269a,22.286583,91.9911108,BS,Bridge,bridge,bridge,302.99999999999727,1000633,B,Unknown,12.6,N1LRP269a,N1LRP269
634,N1,265.385,LRP269b,22.2863052,91.991583,BE,Bridge,link,link,72.00000000000273,1000634,,Unknown,,N1LRP269b,N1LRP269
635,N1,265.41,LRP269c,22.2862497,91.9916941,,"SideRoad,Right",link,link,25.000000000034106,1000635,,Unknown,,N1LRP269c,N1LRP269
636,N1,266.01,LRP270,22.2836386,91.9967497,,KmPost,link,link,599.9999999999659,1000636,,Unknown,,N1LRP270,N1LRP270
637,N1,266.28,LRP270a,22.2820549,91.9986663,,Culvert,bridge,bridge,269.9999999999818,1000637,A,Unknown,14.0,N1LRP270a,N1LRP270
638,N1,267.205,LRP271,22.2761938,92.0043889,,KmPost,link,link,925.0000000000114,1000638,,Unknown,,N1LRP271,N1LRP271
639,N1,267.419,LRP271a,22.2745827,92.0053056,,Culvert,bridge,bridge,213.99999999999864,1000639,A,Unknown,9.2,N1LRP271a,N1LRP271
640,N1,267.689,LRP271b,22.2722493,92.0055278,,Culvert,bridge,bridge,270.00000000003865,1000640,A,Unknown,9.2,N1LRP271b,N1LRP271
641,N1,268.205,LRP272,22.2676104,92.0058056,,KmPost,link,link,515.9999999999627,1000641,,Unknown,,N1LRP272,N1LRP272
642,N1,268.831,LRP272a,22.2622222,92.0070556,BS,Bridge,bridge,bridge,626.0000000000332,1000642,D,Unknown,50.8,N1LRP272a,N1LRP272
643,N1,268.845,LRP272b,22.26210145564516,92.00708382580645,BE,Bridge,link,link,14.000000000010004,1000643,,Unknown,,N1LRP272b,N1LRP272
644,N1,269.079,LRP272c,22.2600833,92.0075556,,Culvert,bridge,bridge,233.99999999998045,1000644,B,Unknown,9.2,N1LRP272c,N1LRP272
645,N1,269.205,LRP273,22.259,92.0081389,,KmPost,link,link,125.99999999997635,1000645,,Unknown,,N1LRP273,N1LRP273
646,N1,269.608,LRP273a,22.2557222,92.0096111,,Culvert,bridge,bridge,403.00000000002,1000646,,Unknown,,N1LRP273a,N1LRP273
647,N1,269.876,LRP273b,22.2538611,92.01125,,Culvert,bridge,bridge,267.99999999997226,1000647,,Unknown,,N1LRP273b,N1LRP273
648,N1,270.205,LRP274,22.2517222,92.0133333,,KmPost,link,link,329.00000000000773,1000648,,Unknown,,N1LRP274,N1LRP274
649,N1,270.548,LRP274a,22.249333,92.0152778,,Culvert,bridge,bridge,343.00000000001774,1000649,,Unknown,,N1LRP274a,N1LRP274
650,N1,271.205,LRP275,22.2449997,92.019166,,KmPost,link,link,656.9999999999823,1000650,,Unknown,,N1LRP275,N1LRP275
651,N1,271.807,LRP275a,22.2410552,92.0215271,,Culvert,bridge,bridge,602.0000000000323,1000651,,Unknown,,N1LRP275a,N1LRP275
652,N1,272.286,LRP275b,22.2371941,92.0230549,,Culvert,bridge,bridge,478.999999999985,1000652,,Unknown,,N1LRP275b,N1LRP275
653,N1,272.425,LRP276,22.236083,92.0234716,,KmPost,link,link,139.00000000001,1000653,,Unknown,,N1LRP276,N1LRP276
654,N1,272.81,LRP276a,22.2327771,92.0245549,,Culvert,bridge,bridge,384.9999999999909,1000654,B,Unknown,12.3,N1LRP276a,N1LRP276
655,N1,272.989,LRP276b,22.2316938,92.0248882,BS,Bridge,bridge,bridge,178.99999999997362,1000655,B,Unknown,12.3,N1LRP276b,N1LRP276
656,N1,273.003,LRP276c,22.2315827,92.0249438,BE,Bridge,link,link,14.000000000010004,1000656,,Unknown,,N1LRP276c,N1LRP276
657,N1,273.219,LRP277,22.227916,92.0258882,,KmPost,link,link,216.00000000000819,1000657,,Unknown,,N1LRP277,N1LRP277
658,N1,273.231,LRP277a,22.2278882,92.025916,BS,Bridge,bridge,bridge,12.000000000000455,1000658,,Unknown,,N1LRP277a,N1LRP277
659,N1,273.243,LRP277b,22.2277771,92.0259438,BE,Bridge,link,link,12.000000000000455,1000659,,Unknown,,N1LRP277b,N1LRP277
660,N1,273.68,LRP277c,22.2240271,92.0270827,,Culvert,bridge,bridge,437.0000000000118,1000660,,Unknown,,N1LRP277c,N1LRP277
661,N1,274.219,LRP278,22.2192493,92.0278882,,KmPost,link,link,538.9999999999873,1000661,,Unknown,,N1LRP278,N1LRP278
662,N1,274.467,LRP278a,22.2170549,92.0281382,,Culvert,bridge,bridge,247.99999999999045,1000662,,Unknown,,N1LRP278a,N1LRP278
663,N1,274.982,LRP278b,22.2131389,92.0304993,,"SideRoad,Left",link,link,515.0000000000432,1000663,,Unknown,,N1LRP278b,N1LRP278
664,N1,275.219,LRP279,22.2116111,92.0318049,,KmPost,link,link,236.99999999996635,1000664,,Unknown,,N1LRP279,N1LRP279
665,N1,275.761,LRP279a,22.2084444,92.0356663,BS,Bridge,bridge,bridge,542.00000000003,1000665,C,Unknown,211.3,N1LRP279a,N1LRP279
666,N1,275.816,LRP279b,22.2080278,92.0357774,BE,Bridge,link,link,54.99999999994998,1000666,,Unknown,,N1LRP279b,N1LRP279
667,N1,276.102,LRP279c,22.2059444,92.0370274,BS,Bridge,bridge,bridge,286.00000000000136,1000667,B,Unknown,211.0,N1LRP279c,N1LRP279
668,N1,276.114,LRP279d,22.2058889,92.0371386,BE,Bridge,link,link,12.000000000000455,1000668,,Unknown,,N1LRP279d,N1LRP279
669,N1,276.219,LRP280,22.2054167,92.0380274,,KmPost,link,link,105.00000000001819,1000669,,Unknown,,N1LRP280,N1LRP280
670,N1,277.313,LRP281,22.1977774,92.0433886,,KmPost,link,link,1093.999999999994,1000670,,Unknown,,N1LRP281,N1LRP281
671,N1,278.013,LRP281a,22.1917219,92.0453608,,"SideRoad,Right",link,link,699.9999999999886,1000671,,Unknown,,N1LRP281a,N1LRP281
672,N1,278.326,LRP282,22.1897497,92.046583,,KmPost,link,link,313.000000000045,1000672,,Unknown,,N1LRP282,N1LRP282
673,N1,279.339,LRP283,22.1822771,92.0513889,,KmPost,link,link,1012.9999999999768,1000673,,Unknown,,N1LRP283,N1LRP283
674,N1,280.16,LRP283a,22.1750827,92.0528611,,Culvert,bridge,bridge,821.0000000000264,1000674,A,Unknown,28.0,N1LRP283a,N1LRP283
675,N1,280.339,LRP284,22.1735827,92.0534167,,KmPost,link,link,178.99999999997362,1000675,,Unknown,,N1LRP284,N1LRP284
676,N1,281.339,LRP285,22.1652222,92.0548889,,KmPost,link,link,1000.0,1000676,,Unknown,,N1LRP285,N1LRP285
677,N1,282.339,LRP286,22.1629722,92.0641944,,KmPost,link,link,1000.0,1000677,,Unknown,,N1LRP286,N1LRP286
678,N1,282.854,LRP286a,22.1596667,92.0674716,BS,Bridge,bridge,bridge,514.9999999999864,1000678,A,Unknown,7.2,N1LRP286a,N1LRP286
679,N1,283.071,LRP286b,22.1580556,92.0686104,BE,Bridge,link,link,217.00000000004138,1000679,,Unknown,,N1LRP286b,N1LRP286
680,N1,283.339,LRP287,22.156,92.0701104,,KmPost,link,link,267.99999999997226,1000680,,Unknown,,N1LRP287,N1LRP287
681,N1,284.003,LRP287a,22.1509722,92.0696938,BS,Bridge,bridge,bridge,663.9999999999873,1000681,A,Unknown,11.2,N1LRP287a,N1LRP287
682,N1,284.012,LRP287b,22.1508889,92.069666,BE,Bridge,link,link,9.000000000014552,1000682,,Unknown,,N1LRP287b,N1LRP287
683,N1,284.218,LRP288,22.1491386,92.0696104,,KmPost,link,link,206.00000000001728,1000683,,Unknown,,N1LRP288,N1LRP288
684,N1,285.169,LRP289,22.1406663,92.0697771,,KmPost,link,link,950.999999999965,1000684,,Unknown,,N1LRP289,N1LRP289
685,N1,285.472,LRP289a,22.1379163,92.0698882,,Culvert,bridge,bridge,302.99999999999727,1000685,A,Unknown,12.6,N1LRP289a,N1LRP289
686,N1,285.973,LRP289b,22.1334441,92.0700827,,Culvert,bridge,bridge,501.0000000000332,1000686,A,Unknown,12.6,N1LRP289b,N1LRP289
687,N1,286.134,LRP290,22.1320549,92.0701938,,KmPost,link,link,161.00000000000136,1000687,,Unknown,,N1LRP290,N1LRP290
688,N1,286.253,LRP290a,22.1308049,92.070416,BS,Bridge,bridge,bridge,118.99999999997135,1000688,,Unknown,,N1LRP290a,N1LRP290
689,N1,286.314,LRP290b,22.1304716,92.0704993,BE,Bridge,link,link,61.00000000003547,1000689,,Unknown,,N1LRP290b,N1LRP290
690,N1,286.538,LRP290c,22.1285271,92.0708604,BS,Bridge,bridge,bridge,223.99999999998954,1000690,,Unknown,,N1LRP290c,N1LRP290
691,N1,286.569,LRP290d,22.1282771,92.070916,BE,Bridge,link,link,31.00000000000591,1000691,,Unknown,,N1LRP290d,N1LRP290
692,N1,287.054,LRP291,22.1240271,92.0715827,,KmPost,link,link,484.9999999999568,1000692,,Unknown,,N1LRP291,N1LRP291
693,N1,287.064,LRP291a,22.123666,92.0716382,,Culvert,bridge,bridge,10.000000000047748,1000693,B,Unknown,30.3,N1LRP291a,N1LRP291
694,N1,287.453,LRP291b,22.1208049,92.0719438,,Culvert,bridge,bridge,388.99999999995316,1000694,A,Unknown,30.3,N1LRP291b,N1LRP291
695,N1,288.054,LRP292,22.1151944,92.072416,,KmPost,link,link,600.9999999999991,1000695,,Unknown,,N1LRP292,N1LRP292
696,N1,288.336,LRP292a,22.1133056,92.0726938,,Culvert,bridge,bridge,282.0000000000391,1000696,A,Unknown,2.5,N1LRP292a,N1LRP292
697,N1,289.054,LRP293,22.1062222,92.0738049,,KmPost,link,link,717.9999999999609,1000697,,Unknown,,N1LRP293,N1LRP293
698,N1,289.612,LRP293a,22.1021667,92.0740549,,"SideRoad,Left",link,link,558.0000000000496,1000698,,Unknown,,N1LRP293a,N1LRP293
699,N1,289.724,LRP293b,22.0993052,92.0743604,,Culvert,bridge,bridge,111.99999999996635,1000699,A,Unknown,12.6,N1LRP293b,N1LRP293
700,N1,289.974,LRP293c,22.0977497,92.0750271,,"SideRoad,Right",link,link,250.0,1000700,,Unknown,,N1LRP293c,N1LRP293
701,N1,290.004,LRP294,22.097583,92.0752216,,KmPost,link,link,30.00000000002956,1000701,,Unknown,,N1LRP294,N1LRP294
702,N1,290.616,LRP294a,22.0942219,92.0798604,,Culvert,bridge,bridge,611.9999999999663,1000702,A,Unknown,13.64,N1LRP294a,N1LRP294
703,N1,290.838,LRP295,22.092833,92.0812493,,KmPost,link,link,222.00000000003683,1000703,,Unknown,,N1LRP295,N1LRP295
704,N1,291.794,LRP296,22.0876941,92.088583,,KmPost,link,link,955.9999999999604,1000704,,Unknown,,N1LRP296,N1LRP296
705,N1,292.34,LRP296a,22.0844441,92.0924997,,Culvert,bridge,bridge,545.9999999999923,1000705,A,Unknown,2.0,N1LRP296a,N1LRP296
706,N1,292.758,LRP297,22.0826104,92.0958886,,KmPost,link,link,418.00000000000637,1000706,,Unknown,,N1LRP297,N1LRP297
707,N1,293.058,LRP297a,22.081166,92.0982774,,Culvert,bridge,bridge,300.00000000001137,1000707,,Unknown,,N1LRP297a,N1LRP297
708,N1,293.758,LRP298,22.0752216,92.1001944,,KmPost,link,link,699.9999999999886,1000708,,Unknown,,N1LRP298,N1LRP298
709,N1,294.462,LRP298a,22.0699438,92.1038333,BS,Bridge,bridge,bridge,704.0000000000077,1000709,A,Unknown,3.0,N1LRP298a,N1LRP298
710,N1,294.495,LRP298b,22.0698049,92.104,BE,Bridge,link,link,33.00000000001546,1000710,,Unknown,,N1LRP298b,N1LRP298
711,N1,294.672,LRP299,22.0686938,92.10525,,KmPost,link,link,177.00000000002092,1000711,,Unknown,,N1LRP299,N1LRP299
712,N1,295.238,LRP299a,22.0641667,92.107,BS,Bridge,bridge,bridge,565.9999999999741,1000712,A,Unknown,12.6,N1LRP299a,N1LRP299
713,N1,295.283,LRP299b,22.0638611,92.1070833,BE,Bridge,link,link,45.000000000015916,1000713,,Unknown,,N1LRP299b,N1LRP299
714,N1,295.663,LRP299c,22.0605556,92.1078056,,Culvert,bridge,bridge,379.99999999999545,1000714,A,Unknown,6.2,N1LRP299c,N1LRP299
715,N1,295.672,LRP300,22.0604722,92.1078611,,KmPost,link,link,9.000000000014552,1000715,,Unknown,,N1LRP300,N1LRP300
716,N1,296.095,LRP300a,22.0568611,92.1090833,,Culvert,bridge,bridge,423.0000000000018,1000716,A,Unknown,3.0,N1LRP300a,N1LRP300
717,N1,296.61,LRP300b,22.0522778,92.1091111,,Culvert,bridge,bridge,514.9999999999864,1000717,A,Unknown,12.4,N1LRP300b,N1LRP300
718,N1,296.672,LRP301,22.0516944,92.1090278,,KmPost,link,link,62.00000000001182,1000718,,Unknown,,N1LRP301,N1LRP301
719,N1,297.002,LRP301a,22.0486386,92.1082222,,Culvert,bridge,bridge,329.9999999999841,1000719,A,Unknown,14.2,N1LRP301a,N1LRP301
720,N1,297.441,LRP301b,22.0449719,92.1078333,,"SideRoad,Left",link,link,438.99999999996453,1000720,,Unknown,,N1LRP301b,N1LRP301
721,N1,297.536,LRP301c,22.0443052,92.1073056,,Culvert,bridge,bridge,95.00000000002728,1000721,A,Unknown,14.2,N1LRP301c,N1LRP301
722,N1,297.672,LRP302,22.0434441,92.1063056,,KmPost,link,link,136.0000000000241,1000722,,Unknown,,N1LRP302,N1LRP302
723,N1,298.367,LRP302a,22.0379163,92.104,,Culvert,bridge,bridge,694.9999999999932,1000723,B,Unknown,22.4,N1LRP302a,N1LRP302
724,N1,298.464,LRP303,22.037083,92.1039722,,KmPost,link,link,96.99999999997999,1000724,,Unknown,,N1LRP303,N1LRP303
725,N1,299.031,LRP303a,22.0320827,92.1041667,,Culvert,bridge,bridge,567.0000000000073,1000725,A,Unknown,2.5,N1LRP303a,N1LRP303
726,N1,299.409,LRP303b,22.028916,92.1035556,,Bridge,bridge,bridge,377.9999999999859,1000726,A,Unknown,2.5,N1LRP303b,N1LRP303
727,N1,299.464,LRP304,22.0284438,92.1032778,,KmPost,link,link,55.00000000000682,1000727,,Unknown,,N1LRP304,N1LRP304
728,N1,299.483,LRP304a,22.0283327,92.1031944,,Bridge,bridge,bridge,19.000000000005457,1000728,A,Unknown,1.5,N1LRP304a,N1LRP304
729,N1,300.382,LRP305,22.020666,92.1015556,,KmPost,link,link,899.0000000000009,1000729,,Unknown,,N1LRP305,N1LRP305
730,N1,300.396,LRP305a,22.0205549,92.1015,,Culvert,bridge,bridge,14.000000000010004,1000730,A,Unknown,22.4,N1LRP305a,N1LRP305
731,N1,301.319,LRP306,22.0153056,92.094833,,KmPost,link,link,923.0000000000018,1000731,,Unknown,,N1LRP306,N1LRP306
732,N1,302.249,LRP306a,22.0077222,92.0927497,,Culvert,bridge,bridge,930.0000000000068,1000732,A,Unknown,3.0,N1LRP306a,N1LRP306
733,N1,302.298,LRP307,22.0074167,92.0924997,,KmPost,link,link,48.99999999997817,1000733,,Unknown,,N1LRP307,N1LRP307
734,N1,302.763,LRP307a,22.0039167,92.0904163,,Culvert,bridge,bridge,464.999999999975,1000734,A,Unknown,1.4,N1LRP307a,N1LRP307
735,N1,303.303,LRP307b,21.9999441,92.0880274,,Culvert,bridge,bridge,540.0000000000205,1000735,A,Unknown,1.4,N1LRP307b,N1LRP307
736,N1,303.319,LRP308,21.999833,92.0879997,,KmPost,link,link,16.000000000019554,1000736,,Unknown,,N1LRP308,N1LRP308
737,N1,303.866,LRP308a,21.9951108,92.0873608,,Culvert,bridge,bridge,546.9999999999686,1000737,A,Unknown,4.5,N1LRP308a,N1LRP308
738,N1,303.883,LRP308b,21.9950552,92.0872774,,Culvert,bridge,bridge,16.999999999995907,1000738,A,Unknown,9.3,N1LRP308b,N1LRP308
739,N1,304.317,LRP308c,21.9913886,92.086083,BS,Bridge,bridge,bridge,434.0000000000259,1000739,A,Unknown,4.5,N1LRP308c,N1LRP308
740,N1,304.377,LRP308d,21.9908886,92.0859163,BE,Bridge,link,link,60.000000000002274,1000740,,Unknown,,N1LRP308d,N1LRP308
741,N1,304.396,LRP309,21.9907219,92.0858608,,KmPost,link,link,19.000000000005457,1000741,,Unknown,,N1LRP309,N1LRP309
742,N1,304.556,LRP309a,21.9893886,92.085333,,Culvert,bridge,bridge,159.99999999996817,1000742,A,Unknown,4.5,N1LRP309a,N1LRP309
743,N1,304.962,LRP309b,21.9862219,92.0835274,BS,Bridge,bridge,bridge,406.0000000000059,1000743,A,Unknown,4.7,N1LRP309b,N1LRP309
744,N1,304.986,LRP309c,21.9860552,92.0834441,BE,Bridge,link,link,24.00000000000091,1000744,,Unknown,,N1LRP309c,N1LRP309
745,N1,305.375,LRP310,21.9829716,92.0817771,,KmPost,link,link,389.00000000001,1000745,,Unknown,,N1LRP310,N1LRP310
746,N1,305.64,LRP310a,21.9811104,92.0800271,BS,Bridge,bridge,bridge,264.99999999998636,1000746,A,Unknown,2.0,N1LRP310a,N1LRP310
747,N1,305.665,LRP310b,21.9810549,92.0799438,BE,Bridge,link,link,25.000000000034106,1000747,,Unknown,,N1LRP310b,N1LRP310
748,N1,305.919,LRP310c,21.9798882,92.0778327,,Culvert,bridge,bridge,253.99999999996226,1000748,A,Unknown,2.0,N1LRP310c,N1LRP310
749,N1,306.261,LRP310d,21.9789716,92.0747493,,Culvert,bridge,bridge,342.0000000000414,1000749,A,Unknown,2.0,N1LRP310d,N1LRP310
750,N1,306.394,LRP311,21.9781104,92.0739993,,KmPost,link,link,132.99999999998136,1000750,,Unknown,,N1LRP311,N1LRP311
751,N1,307.411,LRP312,21.9729438,92.0670827,,KmPost,link,link,1016.9999999999959,1000751,,Unknown,,N1LRP312,N1LRP312
752,N1,307.582,LRP312a,21.9720827,92.0657222,,"SideRoad,Right",link,link,170.99999999999227,1000752,,Unknown,,N1LRP312a,N1LRP312
753,N1,308.146,LRP312b,21.967666,92.0635,,Culvert,bridge,bridge,564.0000000000214,1000753,,Unknown,,N1LRP312b,N1LRP312
754,N1,308.411,LRP313,21.9654167,92.0625556,,KmPost,link,link,264.99999999998636,1000754,,Unknown,,N1LRP313,N1LRP313
755,N1,308.666,LRP313a,21.9620278,92.0633611,BS,Bridge,bridge,bridge,254.99999999999545,1000755,A,Unknown,13.64,N1LRP313a,N1LRP313
756,N1,308.687,LRP313b,21.9618611,92.0634444,BE,Bridge,link,link,21.000000000015007,1000756,,Unknown,,N1LRP313b,N1LRP313
